x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
-53.97393746832738,16.759417129696388,-5.208333333333334,1.0973284574568554,4196.286203886768,4182.806552042777,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,4090.14705269466,56.75553474748684,92.65949934811715,92.65949934811715,False
-30.507008134271942,27.932361882827312,-2.842170943040401e-14,0.5114999150660553,4706.693335515036,5079.308687925793,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,4622.149591610282,41.362959101807,457.1590963155104,457.1590963155104,False
-27.582348953654655,23.87332885072552,-2.842170943040401e-14,0.4364378266968602,3195.8256543105363,2100.623266896094,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,2116.5165571182633,36.479059804442024,-15.893290222169526,-15.893290222169526,False
15.534086917869296,76.38663174003077,-33.854166666666664,0.6227571465755088,350.6664934660462,366.555707782827,50.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1ms,312.538723270152,84.98429246427506,54.01698451267504,54.01698451267504,False
7.110119,24.15115,-6.7506,1.1739398948246704,6635.308016484714,5792.901462015858,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,5831.405815516414,26.065349391033703,-38.504353500556135,-38.504353500556135,False
-100.59055000000001,94.92954999999999,-52.637649999999994,1.2725604219446516,3525.305664159087,2383.728788967644,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,2072.554480924011,147.98919017964622,311.1743080436331,311.1743080436331,False
-37.8969831538533,11.65816958542379,-21.875,0.37826644434758366,1494.434090588825,1372.121990599141,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,1504.1072672471767,45.28366013526227,-131.98527664803555,-131.98527664803555,False
-45.742670484256735,13.223340015169626,-15.625,0.9000245617256241,4073.650707434653,3707.073299119701,250.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1.5ms,4139.848628178164,50.113763071516374,-432.7753290584633,-432.7753290584633,False
-81.38985,5.49974e-16,-22.42905,0.7459000770880649,3520.0721169450057,3718.5918277442856,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,3703.7878887426764,84.42375238595474,14.803939001609251,14.803939001609251,False
-54.2298,17.459999999999997,-38.535799999999995,0.7946632494333469,2569.4832703333486,3486.2851048139223,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,3866.2934473757296,68.78030742647199,-380.00834256180724,-380.00834256180724,False
