x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
-14.1774,33.0479,-16.2108,0.9911618485393748,10643.547548844588,5792.901462015857,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,6371.392317198568,39.44556251101003,-578.4908551827111,-578.4908551827111,False
-27.5461,8.04248,-125.27900000000001,0.8530362011075653,1661.2109935731917,3533.1246364984495,150.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.1ms,3918.3519759607975,128.5235268375421,-385.227339462348,-385.227339462348,False
14.18756624645419,8.333333333333332,-44.27083333333333,0.4686607540262477,336.89514225054035,413.0937617201458,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,353.22808460520093,47.22963227116794,59.865677114944845,59.865677114944845,False
-37.089999999999996,14.0185,-144.68,1.1361523885465266,449.61445841464774,3444.2619403095478,350.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.5ms,3792.582554156153,150.01496206128908,-348.3206138466053,-348.3206138466053,False
-6.9872,19.2284,-90.2004,1.2688934391823403,3588.222459825517,5792.901462015857,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,5122.814465672558,92.49142928163668,670.0869963432988,670.0869963432988,False
9.295302023539044,62.499999999999986,-18.229166666666664,0.8939332185008279,426.08611298864616,391.36980052392624,50.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1.5ms,341.98213404990355,65.7643912544617,49.387666474022694,49.387666474022694,False
-19.96043802949361,24.196279989583427,-10.416666666666668,0.4622792391318339,2606.6014129417126,3156.8844688023933,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,3291.448775600979,33.05126315450008,-134.56430679858568,-134.56430679858568,False
-38.496550000000006,37.00885,-33.648450000000004,1.1629822128906437,2821.847421511517,3322.903193069062,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,3632.9158416070086,63.11780673967926,-310.01264853794646,-310.01264853794646,False
-1.538371,28.201999999999998,-6.7506,0.9040496079535443,7057.712119532634,5792.901462015857,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,5626.168285808606,29.03945574031374,166.73317620725084,166.73317620725084,False
-18.77354346724422,16.759417129696388,-15.625000000000004,1.1470435356134174,2853.076516309704,3334.0870545783478,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,3654.586001600561,29.622029333650808,-320.4989470222131,-320.4989470222131,False
-210.779,3.1269062500000004e-14,-6.902500000000001,1.1922026883042767,3566.176051686342,3531.9255250477213,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,2906.2102480096282,210.89198976549582,625.7152770380931,625.7152770380931,False
3.8537,24.281,-156.93200000000002,0.9843722314246663,337.5692612843826,1274.6798634169231,350.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.5ms,2069.7822378110222,158.8460594056082,-795.1023743940991,-795.1023743940991,False
-101.18833167729514,59.50503006826333,-23.437500000000007,1.1046297793405488,1770.8959214355486,1392.085861938653,250.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1.5ms,1178.1831496487598,119.70481810398951,213.9027122898931,213.9027122898931,False
-441.31758325847494,27.283804400829165,-2.842170943040401e-14,0.9892566630482462,587.0898652228072,361.3322439795271,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,298.0,442.160169255083,63.33224397952711,63.33224397952711,False
21.924431219571765,30.694279950932813,-70.31250000000001,0.7651088424810364,1008.4984231400938,784.2208636187617,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,697.6171876377459,79.79139779611566,86.60367598101573,86.60367598101573,False
25.460629803373642,200.0,-62.5,0.735472779243887,442.6148647176735,435.38210339262156,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,298.0,211.0793539642957,137.38210339262156,137.38210339262156,False
30.599399999999996,52.5383,-62.14300000000001,0.8182275050375589,807.9562821258015,1208.5036505009234,350.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_0.5ms,1211.9810488834855,86.93876405982547,-3.4773983825621144,-3.4773983825621144,False
25.460629803373642,68.20951100207292,-15.625,0.6895216233000777,1396.4152699072752,888.1733768183714,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,754.2697136525207,74.46423091744347,133.90366316585062,133.90366316585062,False
-3.89438,23.3766,-28.795199999999998,1.0159361123613784,5472.553448607149,5792.901462015858,150.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.1ms,5856.762495707286,37.29336624903147,-63.86103369142802,-63.86103369142802,False
10.560118200325078,0.0,-41.66666666666667,0.6518002066941461,684.4162676420643,1000.5279161480302,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,727.0295227267682,42.984034332714145,273.498393421262,273.498393421262,False
-44.00939979157161,17.487254378135685,-49.99999999999999,0.5128317743886519,821.4281853135229,849.7942942176953,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,963.5004147094695,68.86676510262413,-113.70612049177419,-113.70612049177419,False
-171.143,37.78085,-42.927249999999994,1.2815101579776627,2678.4159374319333,2773.552535272603,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,2298.498081834652,180.4440851573833,475.054453437951,475.054453437951,False
-136.344,6.950799999999999,-26.542350000000003,1.147388409606776,3260.5788226999066,3383.0698093300884,250.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1ms,3527.0924129182117,139.07730332503036,-144.02260358812327,-144.02260358812327,False
-73.55293054307911,190.98663080580417,-156.25000000000003,1.1116705655333858,450.9151314060783,389.1407650988449,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,298.0,257.487842893655,91.1407650988449,91.1407650988449,False
