x,y,z,temp,G,R
90.0,63.377457,-19.0,3454.8464,62819292.672976926,0.08504432509447526
91.75223,63.0,-19.0,3454.8464,61808906.167530484,0.08914484289953008
91.0,63.164303,-19.0,3454.8464,62240782.39938,0.08738907718189476
92.0,63.0,-18.919788,3454.8464,61655748.7210037,0.08993394228461185
93.0,63.0,-18.586208,3454.8464,61042339.23044418,0.09311997314369178
94.0,63.0,-18.238144,3454.8464,60431539.36044003,0.09631862625535198
82.0,64.875854,-19.0,3454.8464,67571779.75691576,0.06597247277760329
83.0,64.70889,-19.0,3454.8464,66965624.57250885,0.06838902742476805
84.0,64.536,-19.0,3454.8464,66363075.08072286,0.07079602835291456
85.0,64.35721,-19.0,3454.8464,65764160.035490245,0.07319363450558697
86.906235,64.0,-19.0,3454.8464,64633011.69283152,0.07773738163179193
86.0,64.17253,-19.0,3454.8464,65168907.61781427,0.07558200973580632
87.0,64.0,-18.974213,3454.8464,64574082.912617564,0.07802930812413275
88.0,64.0,-18.690264,3454.8464,63950481.51612939,0.0811427654803974
89.0,64.0,-18.392735,3454.8464,63329248.08724379,0.0842721722294768
90.0,64.0,-18.081388,3454.8464,62710434.05086696,0.08741688600727977
75.0,65.88114,-19.0,3454.8464,71905345.73895223,0.048763445236126836
76.0,65.755646,-19.0,3454.8464,71275904.23715127,0.05125320414253481
77.0,65.62403,-19.0,3454.8464,70649921.24068463,0.053732421095912405
78.0,65.486336,-19.0,3454.8464,70027426.74964958,0.05620118606714328
79.0,65.34259,-19.0,3454.8464,69408450.59448509,0.05865959725141974
80.0,65.19281,-19.0,3454.8464,68793022.36582778,0.061107760531017824
81.23043,65.0,-19.0,3454.8464,68041391.99649103,0.06410381473067948
81.0,65.03703,-19.0,3454.8464,68181171.35966428,0.06354578901501282
82.0,65.0,-18.825937,3454.8464,67551456.55708387,0.06643730977259929
83.0,65.0,-18.588192,3454.8464,66917635.36128387,0.06948277338910858
84.0,65.0,-18.337746,3454.8464,66286078.41099581,0.07254474421122396
85.0,65.0,-18.074358,3454.8464,65656828.57929478,0.07562278810982552
61.0,66.98366,-19.0,3454.8464,81055770.14181747,0.0127511402166108
62.0,66.947235,-19.0,3454.8464,80381252.72630298,0.01539336591049533
63.0,66.9041,-19.0,3454.8464,79709853.56011094,0.018025039680747684
64.0,66.8543,-19.0,3454.8464,79041599.44765125,0.02064608246544236
65.0,66.797905,-19.0,3454.8464,78376517.64652534,0.023256427652158636
66.0,66.73494,-19.0,3454.8464,77714635.8366112,0.025856020921484764
67.0,66.66547,-19.0,3454.8464,77055982.08527365,0.028444820054857572
68.0,66.58953,-19.0,3454.8464,76400584.80887991,0.03102279470871564
69.0,66.50717,-19.0,3454.8464,75748472.73084828,0.03358992615711617
70.0,66.418434,-19.0,3454.8464,75099674.83643727,0.03614620700524513
71.0,66.323364,-19.0,3454.8464,74454220.32453984,0.03869164087643721
72.0,66.221985,-19.0,3454.8464,73812138.5567327,0.04122624207539018
73.0,66.11436,-19.0,3454.8464,73173459.00385547,0.04375003523059641
74.00416,66.0,-19.0,3454.8464,72535593.83593284,0.04627342571946597
74.0,66.000496,-19.0,3454.8464,72538211.1904058,0.04626305491897081
75.0,66.0,-18.840273,3454.8464,71887489.68894169,0.04919462167503402
76.0,66.0,-18.668694,3454.8464,71238815.11812279,0.05214474009570551
77.0,66.0,-18.485695,3454.8464,70592292.0512368,0.055111556730951104
78.0,66.0,-18.29105,3454.8464,69947949.54973397,0.058094934461643065
79.0,66.0,-18.08453,3454.8464,69305818.65316379,0.061094685455633534
57.0,67.06153,-19.0,3454.8464,83784006.99860464,0.0020772869016096643
58.0,67.05248,-19.0,3454.8464,83097343.94224742,0.004760902148709233
59.0,67.03642,-19.0,3454.8464,82413755.89829902,0.007434567768558871
60.45027,67.0,-19.0,3454.8464,81428400.85215262,0.01129256235311599
60.0,67.01341,-19.0,3454.8464,81733268.43153381,0.010098146593128812
61.0,67.0,-18.980164,3454.8464,81053824.39545844,0.012804266277282997
62.0,67.0,-18.935408,3454.8464,80374850.40677989,0.015566630980415157
63.0,67.0,-18.8816,3454.8464,79698003.72813214,0.018343038639433047
64.0,67.0,-18.818573,3454.8464,79023279.33041944,0.021133785939631874
65.0,67.0,-18.746164,3454.8464,78350674.8609223,0.023939147761398674
66.0,67.0,-18.664198,3454.8464,77680190.6180319,0.02675937459826348
67.0,67.0,-18.572496,3454.8464,77011829.5187433,0.02959468999704336
68.0,67.0,-18.470875,3454.8464,76345597.05942348,0.03244528803798299
69.0,67.0,-18.359142,3454.8464,75681501.27041256,0.035311330873279784
70.0,67.0,-18.237103,3454.8464,75019552.66499805,0.03819294634288617
71.0,67.0,-18.104559,3454.8464,74359764.18334867,0.04109022568670704
177.9883,0.0,-18.0,3454.8464,20872108.408187572,0.3773735115386615
178.0,0.0,-17.986115,3454.8464,20865051.652858354,0.3775163380098236
177.97192,1.0,-18.0,3454.8464,20878011.382491417,0.3772678634028634
178.0,1.0,-17.966711,3454.8464,20861097.060103092,0.37761009458061556
177.9228,2.0,-18.0,3454.8464,20900536.373966876,0.37686435644408156
178.0,2.0,-17.908485,3454.8464,20854077.674977243,0.37780306041060485
177.84087,3.0,-18.0,3454.8464,20938058.496100828,0.37619392398530144
178.0,3.0,-17.811403,3454.8464,20842449.20699256,0.37812126480814107
177.726,4.0,-18.0,3454.8464,20990548.72485686,0.3752596538159876
178.0,4.0,-17.675402,3454.8464,20826316.45667784,0.37855968107674265
177.57802,5.0,-18.0,3454.8464,21057966.9640141,0.3740658078622968
178.0,5.0,-17.500395,3454.8464,20805824.249390297,0.3791114313535815
177.39673,6.0,-18.0,3454.8464,21140262.570050374,0.37261776317496864
178.0,6.0,-17.286266,3454.8464,20781155.597746525,0.3797679391707024
177.18185,7.0,-18.0,3454.8464,21237375.00957282,0.37092193876897456
177.0,7.7315855,-18.0,3454.8464,21319174.68669244,0.3695051887455996
178.0,7.0,-17.032885,3454.8464,20752529.418888565,0.3805191160993907
176.93379,8.0,-18.0,3454.8464,21349363.590754237,0.3689853437047988
177.0,8.0,-17.922043,3454.8464,21309867.83300179,0.36975360225020815
176.65366,9.0,-18.0,3454.8464,21476436.363038067,0.366815413216611
177.0,9.0,-17.592682,3454.8464,21271027.104152933,0.3707810887632981
176.33922,10.0,-18.0,3454.8464,21618156.614880167,0.3644221521971855
176.0,10.97151,-18.0,3454.8464,21769970.76700725,0.36188942325948714
177.0,10.0,-17.22386,3454.8464,21228753.80001972,0.3718778931255675
175.99011,11.0,-18.0,3454.8464,21774452.445206992,0.3618151555737091
176.0,11.0,-17.988445,3454.8464,21768601.69931255,0.36192499257501454
175.60953,12.0,-18.0,3454.8464,21945940.5734159,0.3590026153201225
176.0,12.0,-17.544098,3454.8464,21716496.820983045,0.3632682074888549
175.19344,13.0,-18.0,3454.8464,22131851.826085135,0.3559970521648509
175.0,13.428883,-18.0,3454.8464,22217584.5958802,0.35462914342752894
176.0,13.0,-17.059858,3454.8464,21661779.77584418,0.3646452729982617
174.74385,14.0,-18.0,3454.8464,22332599.22067781,0.3528079607938367
175.0,14.0,-17.702911,3454.8464,22182867.93679288,0.3555037918661974
174.2598,15.0,-18.0,3454.8464,22548014.375541985,0.34944669691379016
174.0,15.4997635,-18.0,3454.8464,22662562.495012783,0.3476860122068243
175.0,15.0,-17.143143,3454.8464,22119333.924838804,0.35707510135479675
173.74123,16.0,-18.0,3454.8464,22778135.53750372,0.3459241290718754
174.0,16.0,-17.70203,3454.8464,22627975.319737695,0.3485363600573592
173.18768,17.0,-18.0,3454.8464,23022923.83623823,0.3422513783465443
173.0,17.31835,-18.0,3454.8464,23105106.258289933,0.3410374069059876
174.0,17.0,-17.066727,3454.8464,22556416.8762651,0.3502637226666986
172.5998,18.0,-18.0,3454.8464,23282582.041969635,0.33843881100891704
172.0,18.959932,-18.0,3454.8464,23545609.501035858,0.33465623221318896
173.0,18.0,-17.542797,3454.8464,23052516.040870897,0.3422982311350624
171.97507,19.0,-18.0,3454.8464,23556685.737772383,0.33449839467574666
172.0,19.0,-17.971676,3454.8464,23542340.81171519,0.33473334733744436
171.3168,20.0,-18.0,3454.8464,23846040.07960581,0.33043848992400704
171.0,20.45503,-18.0,3454.8464,23983686.401100487,0.3285418183162236
172.0,20.0,-17.226147,3454.8464,23457686.745732613,0.3367101499781776
170.62175,21.0,-18.0,3454.8464,24150100.52685626,0.32627089042231916
170.0,21.848917,-18.0,3454.8464,24420387.10391614,0.3226496317322707
171.0,21.0,-17.574236,3454.8464,23935158.226838715,0.3296578521632276
169.88965,22.0,-18.0,3454.8464,24468962.347478796,0.3220053099879256
170.0,22.0,-17.876587,3454.8464,24406296.413711194,0.32296859216137574
169.12164,23.0,-18.0,3454.8464,24803064.353738394,0.31765015482747994
169.0,23.150948,-18.0,3454.8464,24855348.826474592,0.31698047455759043
170.0,23.0,-17.020767,3454.8464,24310789.846243512,0.3251039356202947
168.31711,24.0,-18.0,3454.8464,25152500.350773375,0.3132143623917393
168.0,24.376099,-18.0,3454.8464,25288760.178446867,0.3115189258016939
169.0,24.0,-17.243923,3454.8464,24770350.154080857,0.3188567131628507
167.47473,25.0,-18.0,3454.8464,25517227.675148595,0.3087068109576615
167.0,25.538902,-18.0,3454.8464,25721097.93521551,0.30624306891460196
168.0,25.0,-17.42258,3454.8464,25223829.25115317,0.312930513299732
166.59424,26.0,-18.0,3454.8464,25897470.141751513,0.30413519991368393
166.0,26.646486,-18.0,3454.8464,26152449.80454333,0.30114292815707366
167.0,26.0,-17.557234,3454.8464,25671318.357767083,0.3073092575909249
165.67526,27.0,-18.0,3454.8464,26293475.10788054,0.29950669635341576
165.0,27.704918,-18.0,3454.8464,26582920.927089393,0.2962086194335807
166.0,27.0,-17.64835,3454.8464,26112939.647886723,0.3019769558677182
164.71739,28.0,-18.0,3454.8464,26705514.911386773,0.2948279230144003
164.0,28.719385,-18.0,3454.8464,27012632.128335424,0.2914304470901756
165.0,28.0,-17.696375,3454.8464,26548843.717810854,0.2969178734176249
163.72011,29.0,-18.0,3454.8464,27133888.302644715,0.2901049505888704
163.0,29.694347,-18.0,3454.8464,27441718.099082585,0.28679897833158696
164.0,29.0,-17.70173,3454.8464,26979207.214473944,0.2921166697113057
162.6828,30.0,-18.0,3454.8464,27578921.90019219,0.28534329306954787
162.0,30.633654,-18.0,3454.8464,27870325.8847019,0.2823051114706443
163.0,30.0,-17.66482,3454.8464,27404230.481156513,0.287558507186478
161.6048,31.0,-18.0,3454.8464,28040971.75692586,0.2805479132347472
161.0,31.540638,-18.0,3454.8464,28298613.582995,0.2779401175163998
162.0,31.0,-17.586018,3454.8464,27824135.517241046,0.2832291430183611
160.4853,32.0,-18.0,3454.8464,28520425.04907825,0.2757232191346036
160.0,32.418198,-18.0,3454.8464,28726748.7430058,0.27369567920233756
161.0,32.0,-17.465677,3454.8464,28239164.113857716,0.2791149895055432
159.32344,33.0,-18.0,3454.8464,29017701.633695465,0.2708730758270134
159.0,33.268856,-18.0,3454.8464,29154907.157738917,0.2695639108465959
160.0,33.0,-17.304121,3454.8464,28649575.915201783,0.2752031654233067
157.0,34.895832,-18.0,3454.8464,30011493.52082063,0.2616184043090458
158.11818,34.0,-18.0,3454.8464,29533255.824111134,0.26600080791746483
158.0,34.094826,-18.0,3454.8464,29583271.767499458,0.2655373744603118
159.0,34.0,-17.101654,3454.8464,29055646.75808068,0.271481521812531
156.8697,35.0,-18.0,3454.8464,30067946.177752607,0.2611081891271356
156.0,35.673615,-18.0,3454.8464,30439639.227398217,0.25780138198541536
157.0,35.0,-17.869205,3454.8464,29996849.116411097,0.2618974359003454
155.57707,36.0,-18.0,3454.8464,30622412.131135046,0.25619717770535877
155.0,36.431877,-18.0,3454.8464,30868391.71032817,0.2540711478505311
156.0,36.0,-17.57979,3454.8464,30392805.301477928,0.2586852169703985
153.0,37.893185,-18.0,3454.8464,31727922.16620972,0.24685676160753087
154.23772,37.0,-18.0,3454.8464,31196908.86513575,0.25127039932099055
154.0,37.171978,-18.0,3454.8464,31297953.784840718,0.2504217500540803
155.0,37.0,-17.250624,3454.8464,30785289.347036567,0.25562542687994816
152.85155,38.0,-18.0,3454.8464,31792511.855029836,0.24632778627178264
152.0,38.595375,-18.0,3454.8464,32157960.824470554,0.2433776550000621
153.0,38.0,-17.856422,3454.8464,31711812.32542536,0.24715481721961446
150.0,39.95571,-18.0,3454.8464,33021747.334347814,0.23661587610606907
151.4182,39.0,-18.0,3454.8464,32410333.91431252,0.2413687794718073
151.0,39.282852,-18.0,3454.8464,32589253.904020596,0.23996434140705553
152.0,39.0,-17.443668,3454.8464,32095910.370121296,0.2445172242398732
149.93408,40.0,-18.0,3454.8464,33050614.148167197,0.23639494010817153
149.0,40.610832,-18.0,3454.8464,33454044.05504769,0.23334821581700316
150.0,40.0,-17.938055,3454.8464,33014764.72514315,0.2367430089116345
147.0,41.88346,-18.0,3454.8464,34323277.07143568,0.2269772338398966
148.40097,41.0,-18.0,3454.8464,33715459.394809216,0.2314020810861011
148.0,41.2538,-18.0,3454.8464,33888062.88991723,0.23013357119146538
149.0,41.0,-17.44401,3454.8464,33391806.779801533,0.23447487372079526
146.81436,42.0,-18.0,3454.8464,34405044.41797703,0.22639127034743645
146.0,42.498486,-18.0,3454.8464,34758861.51738134,0.2238865922425573
147.0,42.0,-17.830898,3454.8464,34304170.06699478,0.227320917336462
144.0,43.694122,-18.0,3454.8464,35634811.93175106,0.21785144609137996
145.1742,43.0,-18.0,3454.8464,35121244.25245147,0.2213582611743873
145.0,43.10324,-18.0,3454.8464,35196652.25601663,0.22083828620023305
146.0,43.0,-17.257658,3454.8464,34675653.62733838,0.22537720519781637
142.0,44.843967,-18.0,3454.8464,36516326.80329557,0.21200938527089347
143.47879,44.0,-18.0,3454.8464,35865603.5098249,0.21629936137621675
143.0,44.274437,-18.0,3454.8464,36074758.20448348,0.21490827169981577
144.0,44.0,-17.540833,3454.8464,35582930.20600152,0.218777079079151
140.0,45.95096,-18.0,3454.8464,37403830.139196984,0.20634277026378597
141.72482,45.0,-18.0,3454.8464,36639262.83648983,0.21121180664970304
141.0,45.40176,-18.0,3454.8464,36958762.91713278,0.20916037245685598
142.0,45.0,-17.762648,3454.8464,36489313.986896664,0.21248999558047493
139.91048,46.0,-18.0,3454.8464,37444181.366714254,0.20608998581822147
139.0,46.487907,-18.0,3454.8464,37849098.43883785,0.2035777632804467
140.0,46.0,-17.924461,3454.8464,37395178.23025251,0.20649648272641843
141.0,46.0,-17.073334,3454.8464,36854328.133013934,0.21101598999515112
137.0,47.53531,-18.0,3454.8464,38746206.364900164,0.198144636135845
138.0338,47.0,-18.0,3454.8464,38282661.55073096,0.2009268059031268
138.0,47.017536,-18.0,3454.8464,38297627.42566769,0.20083613204771128
139.0,47.0,-17.197254,3454.8464,37758113.91753079,0.20519369926772293
135.0,48.54615,-18.0,3454.8464,39650536.91974333,0.1928461511481866
136.09207,48.0,-18.0,3454.8464,39157080.16105833,0.195714519465213
136.0,48.046173,-18.0,3454.8464,39198202.02873361,0.19547334352021514
137.0,48.0,-17.263351,3454.8464,38662315.59741545,0.1996359198725008
132.0,49.99908,-18.0,3454.8464,41022551.12247308,0.18511400057653082
133.0,49.522373,-18.0,3454.8464,40562548.0620883,0.18766838917934164
134.08138,49.0,-18.0,3454.8464,40069705.47676475,0.1904453552056302
134.0,49.03942,-18.0,3454.8464,40106357.97876815,0.19023703642286321
135.0,49.0,-17.272928,3454.8464,39567424.19408681,0.1943268855761023
130.0,50.926212,-18.0,3454.8464,41946686.83421012,0.18009536915266922
131.99806,50.0,-18.0,3454.8464,41023453.819427386,0.18510903200789972
131.0,50.46572,-18.0,3454.8464,41482704.60589518,0.18259830657205922
132.0,50.0,-17.99852,3454.8464,41022378.82141545,0.1851170844975242
133.0,50.0,-17.227276,3454.8464,40473974.76592412,0.18925199639121115
128.0,51.822674,-18.0,3454.8464,42879540.32590072,0.1751668948388943
129.83904,51.0,-18.0,3454.8464,42022299.438931406,0.1796912378948513
129.0,51.377743,-18.0,3454.8464,42411477.34779355,0.17762369253003357
130.0,51.0,-17.880299,3454.8464,41932737.767021164,0.1803463168109611
131.0,51.0,-17.12765,3454.8464,41382547.360201344,0.18439771900189145
126.0,52.689785,-18.0,3454.8464,43821589.03973799,0.1703173659337515
127.59851,52.0,-18.0,3454.8464,43069575.411103405,0.17417932364854016
127.0,52.259808,-18.0,3454.8464,43349342.191521674,0.17273312945525168
128.0,52.0,-17.709915,3454.8464,42845730.30059853,0.1757790588601011
123.0,53.93838,-18.0,3454.8464,45253753.21147406,0.1631646784383628
124.0,53.528698,-18.0,3454.8464,44773314.522379875,0.1655363237602448
125.27045,53.0,-18.0,3454.8464,44169417.89757965,0.1685574304063282
125.0,53.11311,-18.0,3454.8464,44296779.25984993,0.16791595644068558
126.0,53.0,-17.488567,3454.8464,43762043.2887792,0.17140383344116603
121.0,54.73631,-18.0,3454.8464,46220051.26413759,0.1584723433002998
122.84877,54.0,-18.0,3454.8464,45327313.53110006,0.1628044055343786
122.0,54.34042,-18.0,3454.8464,45735201.51608606,0.16081403027945737
123.0,54.0,-17.898407,3454.8464,45241789.630749874,0.16338539859994336
124.0,54.0,-17.2174,3454.8464,44682410.16713652,0.16720992550879119
118.0,55.88516,-18.0,3454.8464,47690407.319304675,0.15151388082026315
119.0,55.508373,-18.0,3454.8464,47197103.72724886,0.15382523331524678
120.32628,55.0,-18.0,3454.8464,46549886.595317736,0.15689437229292263
120.0,55.125805,-18.0,3454.8464,46707737.015717775,0.156141438921587
121.0,55.0,-17.562416,3454.8464,46168732.36056997,0.15942913340148088
115.0,56.977432,-18.0,3454.8464,49185228.913878016,0.14463523874097003
116.0,56.61921,-18.0,3454.8464,48683340.56095311,0.14692360306973162
117.69271,56.0,-18.0,3454.8464,47843737.090384126,0.15080079367105176
117.0,56.255253,-18.0,3454.8464,48185399.97075032,0.14921516638932492
118.0,56.0,-17.809729,3454.8464,47667931.48764894,0.15193895136596097
119.0,56.0,-17.17932,3454.8464,47101387.8805687,0.1556308981339806
113.0,57.67486,-18.0,3454.8464,50194756.81572329,0.14008478789933484
114.93661,57.0,-18.0,3454.8464,49217447.0742044,0.14448922141792273
114.0,57.329018,-18.0,3454.8464,49688114.01487622,0.14235878668331903
115.0,57.0,-17.962704,3454.8464,49180802.98031937,0.1447202888485742
116.0,57.0,-17.365772,3454.8464,48608982.90655027,0.14834867073886893
109.0,58.999405,-18.0,3454.8464,52251604.53199827,0.13102284942930548
110.0,58.676918,-18.0,3454.8464,51732186.50102327,0.13328608433824604
111.0,58.34877,-18.0,3454.8464,51216721.22799515,0.13554928770569427
112.04454,58.0,-18.0,3454.8464,50682720.769782476,0.13791278656635744
112.0,58.01497,-18.0,3454.8464,50705217.05726874,0.13781271705290668
113.0,58.0,-17.460142,3454.8464,50131303.674137965,0.14132227129171093
106.0,59.931896,-18.0,3454.8464,53824800.002613224,0.1242460688422541
107.0,59.626705,-18.0,3454.8464,53296452.138765834,0.12650648744290283
108.99814,59.0,-18.0,3454.8464,52252585.364548184,0.13101859606533872
108.0,59.31587,-18.0,3454.8464,52772051.71054672,0.12876532341291383
109.0,59.0,-17.999022,3454.8464,52251488.2416796,0.1310251678958684
110.0,59.0,-17.465672,3454.8464,51669407.65941782,0.134534030556816
103.0,60.81342,-18.0,3454.8464,55425742.93839678,0.11746315843124817
104.0,60.525208,-18.0,3454.8464,54888364.15061922,0.11972675061775499
105.77444,60.0,-18.0,3454.8464,53945322.3724229,0.12373291438288195
105.0,60.23137,-18.0,3454.8464,54354922.80917246,0.12198727074549416
106.0,60.0,-17.88883,3454.8464,53811653.223987326,0.12451371268569414
107.0,60.0,-17.385502,3454.8464,53224505.74032478,0.12796671071172042
99.0,61.910446,-18.0,3454.8464,57605635.68173454,0.10838005574480376
100.0,61.64461,-18.0,3454.8464,57055225.32243422,0.11065712383082399
101.0,61.373135,-18.0,3454.8464,56508720.173614405,0.11292945090719445
102.34197,61.0,-18.0,3454.8464,55782525.49311648,0.11596797424293218
102.0,61.096035,-18.0,3454.8464,55966138.32566853,0.11519729324719605
103.0,61.0,-17.697115,3454.8464,55390196.82958913,0.11820339345550633
104.0,61.0,-17.222603,3454.8464,54797963.4294219,0.12160332631732138
95.0,62.918724,-18.0,3454.8464,59837034.06201795,0.09922013339270666
96.0,62.6751,-18.0,3454.8464,59273633.64363457,0.10152069149595837
97.0,62.42581,-18.0,3454.8464,58714026.22597103,0.10381289792276319
98.65806,62.0,-18.0,3454.8464,57795762.057637796,0.10759649819177815
98.0,62.170883,-18.0,3454.8464,58158304.07696517,0.10609905505168815
99.0,62.0,-17.856783,3454.8464,57588881.58550747,0.1087387737486569
100.0,62.0,-17.426609,3454.8464,56988686.45296443,0.11207715310452783
91.0,63.838554,-18.0,3454.8464,62121068.513776824,0.08995928419460156
92.0,63.617077,-18.0,3454.8464,61544526.242639944,0.092286278512267
93.0,63.3899,-18.0,3454.8464,60971940.663657606,0.09460764300439785
94.66061,63.0,-18.0,3454.8464,60030265.722231746,0.09843532884977799
94.0,63.15704,-18.0,3454.8464,60403068.55419112,0.09691719014984479
95.0,63.0,-17.872053,3454.8464,59822226.72479629,0.09954739403071561
96.0,63.0,-17.483902,3454.8464,59214224.721802786,0.10282709108711768
97.0,63.0,-17.079716,3454.8464,58608838.934112474,0.1061180428843652
86.0,64.86307,-18.0,3454.8464,65051743.834554344,0.07819555083835057
87.0,64.66956,-18.0,3454.8464,64458400.42689611,0.08056618522826293
88.0,64.47028,-18.0,3454.8464,63868789.56891769,0.08292771018318357
89.0,64.26525,-18.0,3454.8464,63282938.98091453,0.08528032069123706
90.25352,64.0,-18.0,3454.8464,62554749.52000505,0.08821408246021073
90.0,64.0545,-18.0,3454.8464,62700875.49773394,0.08762421449350583
91.0,64.0,-17.749973,3454.8464,62092550.974874906,0.0906094162921206
92.0,64.0,-17.40154,3454.8464,61476638.988181055,0.09382848377547695
93.0,64.0,-17.037786,3454.8464,60863284.67163801,0.09706216073284728
80.0,65.906235,-18.0,3454.8464,68679862.61150216,0.06375930858316094
81.0,65.746925,-18.0,3454.8464,68066263.51821792,0.06619092972834044
82.0,65.581726,-18.0,3454.8464,67456277.8375955,0.06861218259129434
83.0,65.41065,-18.0,3454.8464,66849935.80616835,0.07102321292562618
84.0,65.23374,-18.0,3454.8464,66247267.130616695,0.07342417216937398
85.272354,65.0,-18.0,3454.8464,65486653.39820791,0.07646178917728465
85.0,65.05101,-18.0,3454.8464,65648300.91810694,0.07581521696992317
86.0,65.0,-17.793406,3454.8464,65028643.52393095,0.07874353452332222
87.0,65.0,-17.496809,3454.8464,64402338.98871224,0.08189101714938354
88.0,65.0,-17.185871,3454.8464,63778442.313094,0.08505460335932996
72.0,66.97158,-18.0,3454.8464,73705908.46766855,0.043900686821415395
73.0,66.85956,-18.0,3454.8464,73065548.9850285,0.04642214202065849
74.0,66.74142,-18.0,3454.8464,72428617.79463634,0.04893231360574821
75.0,66.61718,-18.0,3454.8464,71795146.0416206,0.05143126323759812
76.0,66.486885,-18.0,3454.8464,71165164.82652664,0.05391906199040421
77.0,66.35056,-18.0,3454.8464,70538705.13806185,0.05639578988292968
78.0,66.208244,-18.0,3454.8464,69915797.78514527,0.05886153540631988
79.39072,66.0,-18.0,3454.8464,69056408.03057967,0.06226943215278645
79.0,66.05995,-18.0,3454.8464,69296473.32825373,0.06131639505228958
80.0,66.0,-17.863491,3454.8464,68665065.44741742,0.06412798178302997
81.0,66.0,-17.628124,3454.8464,68025995.74539147,0.06718984188516174
82.0,66.0,-17.379637,3454.8464,67389200.67545632,0.07026896218817308
83.0,66.0,-17.117767,3454.8464,66754719.357351914,0.07336491354087385
56.0,67.90742,-18.0,3454.8464,84385623.95780554,0.001993299617674194
57.0,67.89875,-18.0,3454.8464,83694459.42020668,0.004694823642997622
58.0,67.88318,-18.0,3454.8464,83006327.94246952,0.007385856643835037
59.0,67.860756,-18.0,3454.8464,82321255.06808266,0.010066254593664238
60.0,67.83155,-18.0,3454.8464,81639266.89616327,0.01273588630736486
61.0,67.79562,-18.0,3454.8464,80960390.06684707,0.015394633452606742
62.0,67.75302,-18.0,3454.8464,80284651.74205476,0.01804239051958598
63.0,67.70382,-18.0,3454.8464,79612079.58175303,0.020679064749972473
64.0,67.64805,-18.0,3454.8464,78942701.71582666,0.023304576026253902
65.0,67.58578,-18.0,3454.8464,78276546.71174183,0.025918856723042893
66.0,67.51704,-18.0,3454.8464,77613643.53815949,0.02852185152208466
67.0,67.44189,-18.0,3454.8464,76954021.52471954,0.03111351719304415
68.0,67.36037,-18.0,3454.8464,76297710.31820859,0.03369382234233581
69.0,67.272514,-18.0,3454.8464,75644739.83536538,0.03626274713253812
70.0,67.178375,-18.0,3454.8464,74995140.21257398,0.038820282975118706
71.73305,67.0,-18.0,3454.8464,73878085.475779,0.043223503348946216
71.0,67.07799,-18.0,3454.8464,74348941.75273405,0.04136643219934062
72.0,67.0,-17.960804,3454.8464,73701893.22857596,0.04400789278432065
73.0,67.0,-17.804504,3454.8464,73045460.30261743,0.0469554410453924
74.0,67.0,-17.636707,3454.8464,72391191.455399,0.049920359861074
75.0,67.0,-17.457172,3454.8464,71739110.04586512,0.05290258762501314
76.0,67.0,-17.26566,3454.8464,71089241.4647979,0.05590201068717594
77.0,67.0,-17.061916,3454.8464,70441613.05187629,0.05891846184310304
56.0,68.0,-17.887007,3454.8464,84376123.154311,0.00229604736573158
57.0,68.0,-17.87537,3454.8464,83683816.62744649,0.005029694267801856
58.0,68.0,-17.854952,3454.8464,82993760.93891792,0.007776555210028363
59.0,68.0,-17.825607,3454.8464,82305939.98187219,0.010536999628950371
60.0,68.0,-17.787184,3454.8464,81620340.29610239,0.013311384286130528
61.0,68.0,-17.73952,3454.8464,80936951.0707829,0.016100050582524623
62.0,68.0,-17.682446,3454.8464,80255764.13801086,0.01890332182591128
63.0,68.0,-17.615788,3454.8464,79576773.95762835,0.02172150046688699
64.0,68.0,-17.539364,3454.8464,78899977.59382288,0.024554865320088277
65.0,68.0,-17.452986,3454.8464,78225374.68407796,0.027403668788341662
66.0,68.0,-17.356459,3454.8464,77552967.40104935,0.03026813410827419
67.0,68.0,-17.24958,3454.8464,76882760.40799418,0.03314845263673536
68.0,68.0,-17.132147,3454.8464,76214760.80839702,0.036044781197974995
69.0,68.0,-17.003942,3454.8464,75548978.09044236,0.038957239512137726
178.83081,0.0,-17.0,3454.8464,20370229.39599523,0.3876277359424162
179.0,0.0,-16.785452,3454.8464,20267237.435199205,0.38981236733949515
178.81451,1.0,-17.0,3454.8464,20376121.530506086,0.387517102715548
179.0,1.0,-16.764803,3454.8464,20263243.290640466,0.38991063177185137
178.76561,2.0,-17.0,3454.8464,20398699.681697145,0.38709248730958035
179.0,2.0,-16.70284,3454.8464,20256209.76404659,0.3901095004257507
178.684,3.0,-17.0,3454.8464,20436308.83798238,0.3863870819124698
179.0,3.0,-16.599525,3454.8464,20244560.83129852,0.3904371986635351
178.56963,4.0,-17.0,3454.8464,20488917.650901414,0.3854042816570096
179.0,4.0,-16.454794,3454.8464,20228405.860812526,0.3908881959339985
178.42227,5.0,-17.0,3454.8464,20556482.81657428,0.38414877017694277
179.0,5.0,-16.268553,3454.8464,20207895.899302907,0.39145493324078184
178.24174,6.0,-17.0,3454.8464,20638949.64543515,0.3826264523886568
179.0,6.0,-16.040684,3454.8464,20183221.66869595,0.3921279985489503
178.02779,7.0,-17.0,3454.8464,20736252.775005154,0.3808443712814309
178.0,7.112458,-17.0,3454.8464,20748837.263439924,0.38061553670227877
177.78235,8.0,-17.0,3454.8464,20848722.346555255,0.3788094871432668
178.0,8.0,-16.725939,3454.8464,20717672.99754485,0.38147719581208606
